168,-4011777.995,10130291.92
168,-4011924.513,10129052.3
168,-4011986.581,10128999.45
168,-4012020.968,10129065.26
168,-4009240.878,10128672.01
168,-4007040.41,10119977.43
168,-4004533.523,10125374.25
168,-4012416.58,10116499.86
168,-4019792.196,10114237.36
168,-4002894.94,10131184.24
168,-4022439.048,10122987.15
168,-4009557.13,10132941.74
168,-4003984.105,10124695.4
168,-4005236.951,10134229.28
168,-4015491.711,10125364.84
168,-4012010.239,10130382.7
168,-4011989.31,10130368.89
168,-4027140.607,10161488.6
168,-4005250.083,10126980.53
168,-4024599.101,10119878.83
168,-4012400.508,10130547.23
168,-4010435.77,10127826.83
168,-4018584.515,10125087.58
168,-4018468.906,10125167.84
168,-4018776.017,10124630.53
168,-4018806.866,10124551.19
168,-4020244.992,10125738.73
168,-4019845.627,10125599.03
168,-4022174.75,10122514.47
168,-4007343.409,10133534.39
168,-4007373.185,10133560.63
168,-4008372.403,10135635.16
168,-4009611.932,10134861.97
168,-4003249.602,10133998.5
168,-4004728.067,10133311.55
168,-4003255.078,10134064.01
168,-4005558.859,10133229.6
168,-4009535.752,10135665.44
168,-4006622.782,10118911.94
168,-4003251.563,10131171.26
168,-4002391.531,10132274.95
168,-4006013.24,10131943.76
168,-4005817.531,10132012.01
168,-4005493.293,10133186.68
168,-4011877.671,10129582.45
168,-4010346.488,10127919.52
168,-4026970.803,10160176.39
168,-4025126.115,10118981.77
168,-4023170.966,10120362.88
168,-4023131.627,10120364.86
168,-4024021.476,10120101.95
168,-4021634.429,10120462.35
168,-4021340.196,10120524.73
168,-4021314.74,10120522.49
168,-4028860.035,10115114.69
168,-4022045.149,10122281.22
168,-4024623.218,10119873.41
168,-4025936.194,10119013.17
168,-4022598.916,10120370.44
168,-4022563.109,10120364.97
168,-4025612.935,10120165.49
168,-4026342.202,10117654.23
168,-4022043.771,10120348.03
168,-4022016.52,10120351.56
168,-4021906.106,10122022.57
168,-4021866.058,10121961.48
168,-4005857.641,10128848.64
168,-4022612.913,10122946.89
168,-4004867.447,10131596.5
168,-4005139.196,10131933.71
168,-4004357.027,10131456
168,-4004923.781,10131616.65
168,-4003999.864,10131356.82
168,-4027095.348,10161022.37
168,-4027065.33,10160704.65
168,-4024499.696,10162568.18
168,-4024705.395,10162886.15
168,-4005931.114,10128957.56
168,-4002924.185,10131211.35
168,-4006764.897,10130744.38
168,-4006699.202,10130656.66
168,-3998205.689,10132603.74
168,-3998287.943,10132844.04
168,-3997929.177,10131772.42
168,-3998047.039,10132195.42
168,-4005194.231,10128637.52
168,-4007153.88,10132312.49
168,-4006776.546,10132171.74
168,-4006313.319,10132037.47
168,-4010010.232,10133595.18
168,-4009882.066,10133710.43
168,-4008469.256,10132086.85
168,-4006164.992,10129537.38
168,-4005645.54,10128565.21
168,-4009260.498,10133216.12
168,-4005186.063,10128676.75
168,-4004831.971,10129240.38
168,-4009941.72,10134394.43
168,-4009811.366,10134327.42
168,-4008992.477,10133700.49
168,-4009643.028,10134727.27
168,-4008808.685,10134421.39
168,-4009432.098,10134306.14
168,-4007428.488,10132903.41
168,-4007403.125,10132979.47
168,-4007267.376,10133433.04
168,-4018623.536,10125173.07
168,-4008433.685,10135018.57
168,-4007790.694,10133844.3
168,-4009637.362,10134390.4
168,-4009261.14,10135637.93
168,-4009429.927,10135258.08
168,-4010104.004,10135168.6
168,-4003974.583,10125737.97
168,-4005602.407,10124903.31
168,-4005106.921,10124633.09
168,-4003725.237,10124204.84
168,-4004882.06,10126329.02
168,-4005589.776,10127454.47
168,-4004689.522,10125963.92
168,-4006826.692,10125152.94
168,-4004014.306,10124757.3
168,-4005288.846,10127034.97
168,-4003640.367,10123723.16
168,-4003408.198,10126105.14
168,-4006429.29,10125572.94
168,-4005938.823,10128861.38
168,-4006976.797,10128650.53
168,-4006375.515,10128765.43
168,-4008150.486,10128329.07
168,-4008603.114,10128048.49
168,-4010365.177,10127787.04
168,-4010345.574,10127871.4
168,-4009861.417,10127818.61
168,-4010943.862,10127883.7
168,-4011235.848,10128038.54
168,-4007783.402,10128450.37
168,-4009473.985,10127850.4
168,-4008286.408,10131393.94
168,-4010431.187,10130151.02
168,-4008678.502,10130981.12
168,-4009368.186,10130560.07
168,-4009049.793,10130754.48
168,-4009968.042,10130325.46
168,-4004096.499,10133327.6
168,-4003547.445,10133360.95
168,-4003141.494,10133662.42
168,-4003111.731,10133503.82
168,-4022785.996,10124231.58
168,-4022752.734,10124256.37
168,-4023185.939,10123932.49
168,-4023154.608,10123882.77
168,-4022571.568,10122973.36
168,-4022454.243,10123022
168,-4022889.844,10123535.69
168,-4022858.345,10123497.61
168,-4029506.297,10115212.19
168,-4021186.879,10120566.07
168,-4021031.689,10121094.47
168,-4012426.952,10130564.95
168,-4009490.157,10130701.47
168,-4009937.085,10133393.96
168,-4009046.829,10132529.56
168,-4006319.573,10130021.49
168,-4007358.908,10131241.39
168,-4007064.465,10131015.7
168,-4005715.143,10128040.91
168,-4008253.022,10128221.89
168,-4006788.877,10120767.59
168,-4009807.531,10132330.71
168,-4006985.156,10121120.44
168,-4009249.929,10124409.05
168,-4009746.688,10122361.78
168,-4009769.451,10123531.28
168,-4009758.267,10122986.65
168,-4009685.985,10124333.25
168,-4008288.15,10124567.6
168,-4009566.596,10121906.25
168,-4008653.958,10121589.43
168,-4008315.974,10127699.21
168,-4006680.769,10126150.14
168,-4009226.889,10128703.9
168,-4009504.76,10126937.31
168,-4010678.231,10124452.68
168,-4011353.441,10124497.41
168,-4009406.504,10127802.8
168,-4011896.809,10124522.95
168,-4013235.202,10124327.14
168,-4015180.1,10123942.96
168,-4014322.809,10123957.14
168,-4013822.677,10124138.03
168,-4012527.606,10124465.03
168,-4006671.848,10139720.62
168,-4005126.43,10128847.31
168,-4005102.185,10128872.34
168,-4007414.812,10121849.29
168,-4007384.652,10121771.57
168,-4008149.054,10120885.99
168,-4007584.008,10120575.59
168,-4007259.141,10134034.91
168,-4007935.996,10135363.42
168,-4008403.275,10135629.78
168,-4007576.665,10134840.91
168,-4007414.735,10134431.92
168,-4007374.353,10134357.59
168,-4007623.908,10134929.45
168,-4006348.059,10120688.31
168,-4005866.98,10120319.42
168,-4006654.685,10119004.68
168,-4006776.912,10119316.37
168,-4006688.311,10118549.68
168,-4007112.246,10118577.5
168,-4007227.42,10118127.55
168,-4007363.409,10117598.08
168,-4007408.031,10117165.53
168,-4007470.687,10117164
168,-4008024.57,10117105.62
168,-4008495.033,10117037.73
168,-4008874.529,10116777.98
168,-4009090.373,10116216.86
168,-4008957.283,10116570.38
168,-4009307.004,10115645.23
168,-4005685.498,10132302.76
168,-4003950.872,10119532.22
168,-4004407.837,10119797.87
168,-4007456.125,10122362.61
168,-4007426.115,10122413.61
168,-4008430.851,10126302.16
168,-4007536.848,10132534.35
168,-4008143.61,10132707.83
168,-4008411.751,10132815.62
168,-4008708.217,10132939.4
168,-4009174.248,10133220.15
168,-4009731.458,10133669.46
168,-4009813.962,10124395.95
168,-4011878.098,10128975.83
168,-4006095.545,10125159.42
168,-4010470.004,10130004.91
168,-4010311.056,10129630.06
168,-4003531.144,10123505.2
168,-4015600.918,10126120.36
168,-4015591.922,10126084.9
168,-4016101.576,10124488.18
168,-4013578.042,10127534.44
168,-4013103.461,10128127.88
168,-4020088.01,10118376.35
168,-4019981.556,10116738.87
168,-4020658.575,10117126.77
168,-4020114.779,10117136.25
168,-4009483.951,10131011.75
168,-4009473.672,10131014.46
168,-4008465.678,10127098.67
168,-4009663.519,10124497.63
168,-4009806.21,10131828.75
168,-4009715.066,10131210.84
168,-4009534.943,10132863.64
168,-4009136.657,10129828.71
168,-4010029.074,10133681.62
168,-4005006.892,10136334.33
168,-4005179.914,10135298.26
168,-4004884.265,10137348.17
168,-4004937.772,10136785.51
168,-4005342.052,10138052.84
168,-4005821.012,10138657.01
168,-4006291.293,10139245.3
168,-4005425.921,10133689.33
168,-4007897.652,10123141.4
168,-4008307.102,10124419.58
168,-4006121.432,10132665.12
168,-4005741.317,10132396.14
168,-4006425.809,10132880.82
168,-4006916.63,10133230.43
168,-4020387.671,10120193.61
168,-4009427.732,10135254.78
168,-4009470.016,10132950.84
168,-4019523.755,10120924.28
168,-4019337.925,10122607.12
168,-4019340.147,10123487.5
168,-4019095.28,10124179.16
168,-4019504.295,10122047.56
168,-4020941.541,10119919.72
168,-4009441.896,10115460.38
168,-4010365.696,10126138.55
168,-4009713.804,10125312.04
168,-4009938.934,10126107.96
168,-4009701.779,10126095.58
168,-4009670.925,10124472.39
168,-4005493.37,10128693.14
168,-4005659.487,10128500.66
168,-4011086.318,10126236.38
168,-4010738.876,10126169.24
168,-4011548.663,10126167.06
168,-4011248.431,10126272.34
168,-4010324.928,10128790.23
168,-4011358.354,10125950.16
168,-4001693.326,10134155.61
168,-4007029.498,10126579.07
168,-4008381.605,10128758.56
168,-4007306.973,10126925.06
168,-4006667.053,10126124.36
168,-4022045.047,10118620.82
168,-4021813.747,10119012.52
168,-4021865.928,10119460.18
168,-4023657.525,10119217.94
168,-4024464.603,10119016.46
168,-4022322.623,10119424.27
168,-4024775.545,10118969.04
168,-4021450.124,10119508.14
168,-4023038.123,10119344.17
168,-4022681.818,10119393.49
168,-4024021.161,10119124.19
168,-4007673.133,10124826.12
168,-4007249.001,10133969.6
168,-4009304.204,10133166.76
168,-4009058.151,10129237.76
168,-4016962.308,10124587.03
168,-4017744.24,10125150.72
168,-4017782.027,10125177.73
168,-4017377.906,10124870.71
168,-4002383.95,10132236.65
168,-4002519.74,10132691.04
168,-4006160.58,10126402.57
168,-4006282.699,10126109.78
168,-4002376.085,10134458.41
168,-4002278.385,10134482.97
168,-4005894.069,10127152.43
168,-4019080.272,10125340.35
168,-4019225.321,10125436.38
168,-4019541.642,10125447.41
168,-4020728.734,10125861.12
168,-4021633.417,10126011.42
168,-4021563.628,10125964.76
168,-4021433.194,10125928.7
168,-4021083.804,10125969.65
168,-4021436.058,10126164.51
168,-4021060.694,10126105.61
168,-4019584.708,10121321.71
168,-4030477.126,10114441.42
168,-4011508.15,10128624.94
168,-4005359.09,10134201.43
168,-4005081.636,10135883.05
168,-4005264.179,10134849.58
168,-4009673.553,10126089.47
168,-4004889.43,10125077.1
168,-4001559.601,10131890.73
168,-4001176.222,10131855.34
168,-4002172.911,10131948.71
168,-4000145.993,10131605.32
168,-4000507.309,10131690.49
168,-3998785.574,10131559.3
168,-3999678.626,10131475.73
168,-3998078.137,10131339.34
168,-4001219.361,10134064.24
168,-4000359.162,10134087.38
168,-4000113.935,10133336.17
168,-4000084.568,10133349.73
168,-4001278.153,10134048.94
168,-4002958.47,10134512.85
168,-4018270.069,10110783.64
168,-4002973.137,10134521.06
168,-4002837.729,10133042.06
168,-4001420.903,10134974.92
168,-4000544.381,10135292.8
168,-3999080.715,10136571.82
168,-4000049.5,10135664.5
168,-3999323.78,10136262.87
168,-3999706.25,10135881.39
168,-4011701.491,10130008.76
168,-4011754.419,10129856.81
168,-4011891.131,10129542.91
168,-4011328.414,10129768.81
168,-4020339.256,10113336.86
168,-4020740.635,10112467.85
168,-4019691.406,10114976.09
168,-4021028.399,10111797.95
168,-4021317.836,10111247.16
168,-4019781.819,10114274.95
168,-4010192.418,10135622.6
168,-4003613.108,10133352.08
168,-4004662.918,10133308.69
168,-4019705.055,10119808.43
168,-4010465.263,10129982.77
168,-4010276.483,10129568.57
168,-4010367.667,10129249.52
168,-4010346.352,10128962.52
168,-4010305.632,10128322.19
168,-4010314.409,10128300.69
168,-4008877.611,10129334.29
168,-4008395.444,10128785.69
168,-4008393.255,10125640.98
168,-4008169.618,10123870.86
168,-4008368.015,10125221.74
168,-4010527.886,10126154.02
168,-4018545.126,10125194.5
168,-4019717.571,10115656
168,-4021065.698,10115475.73
168,-4020878.172,10114405.75
168,-4021051.955,10115130.24
168,-4020912.977,10114515.06
168,-4021039.089,10115095
168,-4020958.396,10116585.85
168,-4006143.308,10130483.4
168,-4006128.74,10130497.39
168,-4005828.655,10131034.79
168,-4005587.084,10131460.61
168,-4005554.831,10131534.72
168,-4014962.408,10126555.98
168,-4027408.642,10115952.6
168,-4008491.845,10134624.86
168,-4008432.798,10135039.75
168,-4009514.24,10126865.63
168,-4014168.136,10127029.49
168,-4009751.044,10122397.71
168,-4020258.683,10117829.13
168,-4006810.568,10133161.52
168,-4015483.156,10125433.88
168,-4026054.646,10118226.51
168,-4025905.767,10119045.49
168,-4025580.942,10120185.72
168,-4026328.743,10117694.07
168,-4025196.358,10119726.16
168,-4025194.232,10119715.19
168,-4024813.45,10162999.91
168,-3999102.052,10136553.68
168,-4031073.105,10113970.53
168,-4030512.817,10114417.07
168,-4009164.571,10137207.78
168,-4017153.771,10117884.15
168,-4007879.239,10133909.75
168,-4006068.318,10132634.05
168,-4008746.995,10134443.83
168,-4006410.934,10132877.6
168,-4008159.418,10134086.81
168,-4010258.372,10135169.51
168,-4009000.507,10132487.99
168,-4019219.211,10119481.51
168,-4019221.771,10119202.3
168,-4028415.618,10115350.9
168,-4028371.108,10115374.05
168,-4011988.409,10116636.43
168,-4013799.924,10116547.21
168,-4013770.683,10116529.01
168,-4001058.992,10135135.51
168,-4001027.589,10135139.89
168,-4011364.178,10129672.74
168,-4009465.008,10127551.76
168,-4000721.972,10134147.64
168,-4005422.576,10133745.78
168,-4017169.013,10117868.1
168,-4018561.358,10119163.79
168,-4017674.422,10118680.57
168,-4018085.962,10119016.49
168,-4009615.283,10137880.04
168,-4009343.029,10137488.86
168,-4009460.555,10137848.44
168,-4008413.62,10134789.97
168,-4008889.602,10136607.37
168,-4008871.625,10136544.94
168,-4026761.245,10116277.17
168,-4017306.981,10109859.4
168,-4010960.236,10130061.41
168,-4011496.996,10126082.92
168,-4006178.639,10129593.07
168,-4012782.615,10128345.17
168,-4008670.89,10136108.98
168,-4026753.928,10116284.31
168,-4009146.165,10137158.76
168,-4023616.635,10119223.75
168,-4024439.915,10119014.99
168,-4022277.099,10119423.67
168,-4024920.216,10118934.71
168,-4023232.681,10119314.44
168,-4022629.358,10119396.64
168,-4024003.581,10119125.18
168,-4018680.479,10125196.7
168,-4019767.257,10119842.59
168,-4019343.197,10123477.73
168,-4019305.677,10122961.81
168,-4019759.095,10118646.6
168,-4019762.839,10118616.28
168,-4010760.435,10126178.33
168,-4009562.752,10126147.07
168,-4008656.663,10136053.96
168,-4010373.535,10129216.4
168,-4015815.258,10124864.68
168,-4016062.313,10124544.13
168,-4008500.954,10135537.12
168,-4008501,10135506.13
168,-4008378.876,10134605.16
168,-4000726.691,10134152.4
168,-4007220.64,10126822.61
168,-4008809.908,10134361.8
168,-4008736.676,10134434.47
168,-4019796.522,10116215.54
168,-4020064.018,10115699.01
168,-4019969.354,10115684.04
168,-4021069.109,10115426.33
168,-4020478.438,10115740.91
168,-4020481.076,10115736.2
168,-4020957.378,10115788.58
168,-4020918.163,10115781.3
168,-4019699.528,10115659.13
168,-4019638.83,10115562.9
168,-4019633.291,10115588.43
168,-4019736.146,10119138.22
168,-4019731.379,10119113.85
168,-4021463.687,10119495.08
168,-4012815.516,10116486.21
168,-4015091.312,10117168.55
168,-4015485.043,10117361.91
168,-4014752.48,10117004.73
168,-4016765.549,10117704.06
168,-4014438.258,10116856.73
168,-4016292.955,10117649.99
168,-4012405.781,10116495.13
168,-4031207.42,10113960.87
168,-4021896.643,10119461.11
168,-4009549.577,10126269.15
168,-4009357.058,10127810.49
168,-4010015.108,10126116.98
168,-4012771.556,10128374.87
168,-4013041.349,10128211.53
168,-4003046.033,10126254.59
168,-4008509.044,10132122.56
168,-4010269.558,10135340.03
168,-4005372.582,10134130.18
168,-4005234.936,10134237.21
168,-4005021.247,10136276.54
168,-4011925.453,10130430.5
168,-4011921.354,10130431.52
168,-4001953.913,10134487.78
168,-4000353.248,10134052.04
168,-4001731.621,10134598.32
168,-4000278.549,10133759
168,-4006615.798,10133397.58
168,-4003517.438,10131050.63
168,-4003470.798,10131078.71
168,-4020279.99,10105977.17
168,-4019342.069,10114811.44
168,-4019486.339,10115613.03
168,-4017845.068,10110212.08
168,-4017834.997,10110192.34
168,-4017288.684,10109847.31
168,-4006798.546,10126419.21
168,-4010143.157,10134181.74
168,-4008676.157,10135996.2
168,-4008677.412,10135999.91
168,-4008437.882,10117055.06
168,-4031134.611,10113927.25
168,-4021989.586,10119454.99
168,-4009457.181,10134045.29
168,-4009435.983,10134030.06
168,-4019714.915,10125494.12
168,-4021042.194,10115878.06
168,-4007196.464,10133988.61
168,-4007190.314,10133990.21
168,-4006667.045,10118826.68
168,-4006665.56,10118822.65
168,-4009488.78,10131009
168,-4001705.804,10134221.77
168,-4007689.062,10127420.1
168,-4007883.661,10127780.5
168,-4008078.634,10128174.49
168,-4008079.484,10128166.24
168,-4025469.426,10120128.49
168,-4015939.016,10124103.83
168,-4016549.882,10124291.95
168,-4016500.74,10124252.78
168,-4009748.612,10122377.38
168,-4007565.009,10120562.45
168,-4006375.058,10120716.81
168,-4005893.885,10120338.02
168,-4004381.444,10119779.49
168,-4003930.22,10119517.45
168,-4003289.644,10119502.21
168,-4008182.525,10123901.39
168,-4007887.905,10123117.41
168,-4007399.632,10121809.18
168,-4006946.454,10121099.74
168,-4006804.183,10120727.33
168,-4007004.501,10119877.84
168,-4006765.231,10119281.83
168,-4006618.139,10118849.6
168,-4005388.734,10120110.53
168,-4009222.604,10124407.52
168,-4010646.149,10124447.4
168,-4009772.437,10123498.69
168,-4009760.243,10122972.23
168,-4009451.909,10121884.81
168,-4008655.323,10121562.78
168,-4008122.478,10120868.81
168,-4008061.408,10117105.18
168,-4008476.962,10117042.31
168,-4008916.076,10116673.94
168,-4009075.687,10116249.27
168,-4009294.718,10115671.15
168,-4009453.878,10115469.5
168,-4016779.809,10117708.52
168,-4016286.61,10117648
168,-4015868.831,10117541.97
168,-4015503.647,10117368.19
168,-4015064.205,10117161.19
168,-4014780.123,10117022.95
168,-4014433.317,10116851.95
168,-4013786.741,10116538.31
168,-4012828.616,10116484.46
168,-4012412.256,10116501.07
168,-4011991.411,10116647.33
168,-4007442.869,10122385.09
168,-4006658.862,10118539.58
168,-4007123.513,10118541.63
168,-4007237.844,10118097.53
168,-4007372.59,10117571.46
168,-4007443.75,10117164.52
168,-4016254.184,10124291.81
168,-4016268.584,10124280.04
168,-4022156.7,10124258.56
168,-4022106.645,10124196.95
168,-4021767.798,10124393.77
168,-4021719.558,10124428.47
168,-4021333.141,10124759.24
168,-4021282.27,10124796.75
168,-4020866.414,10125148.01
168,-4020819.054,10125179.3
168,-4020385.592,10125438.93
168,-4020428.217,10125422.93
168,-4018396.918,10125548.39
168,-4011519.427,10128743.04
168,-4011487.982,10128410.06
168,-4011514.26,10128294.15
161,-3998876.123,10137546.38
161,-4000180.88,10131228.55
161,-4003834.741,10128936.95
161,-4004759.37,10128764.23
161,-4005287.338,10127120.81
161,-4004741.697,10127935.93
161,-4004805.861,10128266.72
161,-4005264.691,10127099.38
161,-4004794.993,10128183.2
161,-4005975.034,10128857.49
161,-4003712.464,10124207.94
161,-4008482.204,10134616.95
161,-3995756.446,10147828.94
161,-4001714.537,10144777.04
161,-3998267.224,10137428.9
161,-4007330.896,10140756.92
161,-4024873.344,10132252.72
161,-4004302.392,10156380.53
161,-4022111.454,10153486.64
161,-4023191.484,10149369.47
161,-4021898.025,10110464.04
161,-4024253.904,10115462.51
161,-4024617.795,10114458.48
161,-4023697.189,10110808.16
161,-4022653.973,10111017.74
161,-4026316.261,10112354.86
161,-4017105.574,10120298.69
161,-4017333.871,10160027.04
161,-4003901.731,10139335.97
